"Energy (eV)";"Total";"Y 1s";"Y 2pz";"Y 2px";"Y 2py";"Y 3dz2";"Y 3dzx";"Y 3dzy";"Y 3dx2-y2";"Y 3dxy";"Y 4s";"Y 5pz";"Y 5px";"Y 5py";"Sn 1dz2";"Sn 1dzx";"Sn 1dzy";"Sn 1dx2-y2";"Sn 1dxy";"Sn 2s";"Sn 3pz";"Sn 3px";"Sn 3py";"Nb 1s";"Nb 2pz";"Nb 2px";"Nb 2py";"Nb 3dz2";"Nb 3dzx";"Nb 3dzy";"Nb 3dx2-y2";"Nb 3dxy";"Nb 4s";"Nb 5pz";"Nb 5px";"Nb 5py"
14,92;0,00055;2,56e-19;1,53e-18;6,72e-21;6,72e-21;1,83e-19;2,18e-7;2,18e-7;2,72e-19;2,72e-19;8,13e-18;7,09e-15;9,78e-19;9,78e-19;7,802e-18;0,000001423;0,000001423;2,22e-9;2,22e-9;1,714e-17;0,000003898;2,86e-7;2,86e-7;4,26e-9;8,16e-10;8,842e-8;8,852e-8;0,0004734;2,536e-8;2,534e-8;0,000004729;0,00000472;0,0000546;8,58e-8;0,000001113;0,000001112
14,97;0,00503;2,37e-18;1,42e-17;6,2e-20;6,2e-20;1,66e-18;9,83e-9;9,83e-9;2,48e-18;2,48e-18;7,51e-17;6,58e-14;9e-18;9e-18;7,24e-17;0,00001318;0,00001318;2,06e-8;2,06e-8;1,584e-16;2,148e-7;1,288e-8;1,288e-8;3,948e-8;7,56e-9;4,799e-9;4,8e-9;0,004386;1,148e-9;1,146e-9;0,00004359;0,00004376;0,0005058;7,92e-7;5,958e-8;5,968e-8
15,02;0,0356;1,67e-17;1e-16;4,39e-19;4,39e-19;1,17e-17;3,38e-10;3,38e-10;1,75e-17;1,75e-17;5,31e-16;4,66e-13;6,37e-17;6,37e-17;5,114e-16;0,0000934;0,0000934;1,452e-7;1,452e-7;1,12e-15;9,041e-9;4,42e-10;4,42e-10;2,796e-7;5,34e-8;1,996e-10;1,998e-10;0,03108;3,968e-11;3,97e-11;0,0003096;0,0003096;0,003582;0,000005628;2,455e-9;2,456e-9
15,07;0,192;9,04e-17;5,41e-16;2,37e-18;2,37e-18;6,33e-17;8,86e-12;8,86e-12;9,47e-17;9,47e-17;2,87e-15;2,52e-12;3,44e-16;3,44e-16;2,768e-15;0,000504;0,000504;7,84e-7;7,84e-7;6,05e-15;3,305e-10;1,16e-11;1,16e-11;0,000001512;2,886e-7;6,339e-12;6,356e-12;0,168;1,052e-12;1,052e-12;0,001674;0,001674;0,01932;0,00003036;7,756e-11;7,736e-11
15,12;0,793;3,73e-16;2,23e-15;9,77e-18;9,77e-18;2,61e-16;2,52e-15;2,52e-15;3,91e-16;3,91e-16;1,18e-14;1,04e-11;1,42e-15;1,42e-15;1,141e-14;0,002078;0,002078;0,00000324;0,00000324;2,498e-14;1,73e-10;1,058e-14;1,058e-14;0,00000624;0,000001188;1,484e-13;1,486e-13;0,69;3,516e-15;3,516e-15;0,006908;0,006908;0,0798;0,0001254;1,741e-12;1,74e-12
15,17;2,5;1,17e-15;7,03e-15;3,08e-17;3,08e-17;8,22e-16;7,91e-15;7,91e-15;1,23e-15;1,23e-15;3,72e-14;3,27e-11;4,46e-15;4,46e-15;3,59e-14;0,00654;0,00654;0,00001018;0,00001018;7,878e-14;5,216e-10;3,33e-14;3,33e-14;0,00001956;0,000003744;1,432e-16;1,43e-16;2,178;7,32e-15;7,334e-15;0,02171;0,02172;0,2508;0,0003942;9,68e-15;9,7e-15
15,22;6;2,82e-15;1,69e-14;7,39e-17;7,39e-17;1,97e-15;1,9e-14;1,9e-14;2,95e-15;2,95e-15;8,95e-14;7,85e-11;1,07e-14;1,07e-14;8,644e-14;0,0157;0,0157;0,0000244;0,0000244;1,888e-13;1,255e-9;7,994e-14;7,994e-14;0,00004704;0,000009;3,432e-16;3,434e-16;5,232;1,764e-14;1,764e-14;0,05222;0,0522;0,6;0,000948;2,328e-14;2,328e-14
15,27;11;5,17e-15;3,1e-14;1,36e-16;1,36e-16;3,62e-15;3,49e-14;3,49e-14;5,41e-15;5,41e-15;1,64e-13;1,44e-10;1,97e-14;1,97e-14;1,584e-13;0,02882;0,02882;0,0000448;0,0000448;3,464e-13;2,302e-9;1,467e-13;1,467e-13;0,0000864;0,0000165;6,288e-16;6,29e-16;9,6;3,232e-14;3,23e-14;0,0958;0,09568;1,104;0,001734;4,27e-14;4,274e-14
15,32;15,4;7,24e-15;4,34e-14;1,9e-16;1,9e-16;5,06e-15;4,88e-14;4,88e-14;7,57e-15;7,57e-15;2,3e-13;2,02e-10;2,75e-14;2,75e-14;2,226e-13;0,04042;0,04042;0,0000628;0,0000628;4,854e-13;3,224e-9;2,054e-13;2,054e-13;0,0001206;0,00002304;8,8e-16;8,8e-16;13,44;4,522e-14;4,52e-14;0,134;0,134;1,548;0,00243;5,986e-14;5,98e-14
15,37;16,4;7,73e-15;4,64e-14;2,03e-16;2,03e-16;5,41e-15;5,21e-14;5,21e-14;8,09e-15;8,09e-15;2,45e-13;2,16e-10;2,94e-14;2,94e-14;2,367e-13;0,0432;0,0432;0,000067;0,000067;5,19e-13;3,442e-9;2,192e-13;2,192e-13;0,000129;0,00002466;9,42e-16;9,4e-16;14,34;4,828e-14;4,832e-14;0,1431;0,143;1,656;0,002598;6,382e-14;6,392e-14
15,42;13,4;6,3e-15;3,78e-14;1,65e-16;1,65e-16;4,41e-15;4,25e-14;4,25e-14;6,6e-15;6,6e-15;2e-13;1,76e-10;2,4e-14;2,4e-14;1,933e-13;0,03514;0,03514;0,0000546;0,0000546;4,236e-13;2,81e-9;1,787e-13;1,787e-13;0,000105;0,0000201;7,68e-16;7,68e-16;11,7;3,936e-14;3,936e-14;0,1168;0,1166;1,35;0,002118;5,21e-14;5,212e-14
15,47;8,35;3,92e-15;2,36e-14;1,03e-16;1,03e-16;2,74e-15;2,64e-14;2,64e-14;4,11e-15;4,11e-15;1,25e-13;1,1e-10;1,49e-14;1,49e-14;1,205e-13;0,02186;0,02186;0,000034;0,000034;2,634e-13;1,748e-9;1,113e-13;1,113e-13;0,0000654;0,00001248;4,778e-16;4,78e-16;7,26;2,45e-14;2,452e-14;0,07278;0,07256;0,84;0,00132;3,246e-14;3,246e-14
15,52;3,97;1,86e-15;1,12e-14;4,89e-17;4,89e-17;1,3e-15;1,26e-14;1,26e-14;1,95e-15;1,95e-15;5,92e-14;5,21e-11;7,09e-15;7,09e-15;5,716e-14;0,01038;0,01038;0,00001618;0,00001618;1,25e-13;8,324e-10;5,278e-14;5,278e-14;0,00003108;0,000005946;2,272e-16;2,27e-16;3,456;1,164e-14;1,164e-14;0,0345;0,03444;0,399;0,000624;1,54e-14;1,54e-14
15,57;1,44;6,76e-16;4,06e-15;1,77e-17;1,77e-17;4,72e-16;4,56e-15;4,56e-15;7,07e-16;7,07e-16;2,15e-14;1,89e-11;2,57e-15;2,57e-15;2,086e-14;0,003768;0,003768;0,00000586;0,00000586;4,544e-14;3,016e-10;1,917e-14;1,917e-14;0,00001128;0,000002154;8,26e-17;8,24e-17;1,254;4,22e-15;4,222e-15;0,0125;0,01252;0,1446;0,0002274;5,59e-15;5,596e-15
15,62;0,398;1,87e-16;1,13e-15;4,91e-18;4,91e-18;1,31e-16;1,26e-15;1,26e-15;1,96e-16;1,96e-16;5,94e-15;5,23e-12;7,12e-16;7,12e-16;5,756e-15;0,001042;0,001042;0,000001624;0,000001624;1,256e-14;8,368e-11;5,304e-15;5,304e-15;0,000003126;5,964e-7;2,278e-17;2,28e-17;0,3474;1,17e-15;1,17e-15;0,003462;0,003468;0,04002;0,000063;1,546e-15;1,546e-15
15,67;0,0841;3,95e-17;2,38e-16;1,04e-18;1,04e-18;2,76e-17;2,66e-16;2,66e-16;4,14e-17;4,14e-17;1,25e-15;1,11e-12;1,5e-16;1,5e-16;1,215e-15;0,0002202;0,0002202;3,44e-7;3,44e-7;2,654e-15;1,766e-11;1,122e-15;1,122e-15;6,6e-7;1,26e-7;4,816e-18;4,814e-18;0,0732;2,468e-16;2,47e-16;0,0007319;0,0007316;0,00846;0,00001326;3,268e-16;3,27e-16
15,72;0,0136;6,38e-18;3,84e-17;1,67e-19;1,67e-19;4,45e-18;4,3e-17;4,3e-17;6,67e-18;6,67e-18;2,02e-16;1,78e-13;2,43e-17;2,43e-17;1,961e-16;0,00003554;0,00003554;5,54e-8;5,54e-8;4,28e-16;2,85e-12;1,811e-16;1,811e-16;1,062e-7;2,034e-8;6,068e-17;6,062e-17;0,01182;1,616e-11;1,616e-11;0,000118;0,0001178;0,001362;0,000002142;1,82e-16;1,818e-16
15,77;0,00167;7,85e-19;4,73e-18;2,31e-20;2,31e-20;6,47e-19;5,29e-18;5,29e-18;1,11e-12;1,11e-12;2,49e-17;2,2e-14;3,8e-18;3,8e-18;2,407e-17;0,00000436;0,00000436;6,82e-9;6,82e-9;5,272e-17;3,51e-13;4,715e-13;4,715e-13;1,308e-8;2,502e-9;2,268e-15;2,268e-15;0,001458;6,092e-10;6,08e-10;0,00001452;0,00001452;0,000168;2,64e-7;4,892e-15;4,882e-15
15,82;0,000157;7,39e-20;4,44e-19;7,27e-20;7,27e-20;3,72e-18;4,98e-19;4,98e-19;4,09e-11;4,09e-11;2,4e-18;2,06e-15;2,38e-17;2,38e-17;2,291e-18;4,12e-7;4,12e-7;6,42e-10;6,42e-10;6,076e-18;3,3e-14;1,737e-11;1,737e-11;1,23e-9;2,352e-10;6,54e-14;6,52e-14;0,0001368;1,76e-8;1,76e-8;0,000001366;0,000001364;0,00001578;2,478e-8;1,406e-13;1,408e-13
15,87;0,0000121;8,85e-21;3,19e-20;8,29e-15;8,29e-15;1,03e-16;5,64e-20;5,64e-20;1,15e-9;1,15e-9;1,79e-18;1,48e-16;1,68e-12;1,68e-12;6,062e-19;2,95e-8;2,95e-8;1,158e-10;1,158e-10;3,186e-17;2,384e-15;4,927e-10;4,927e-10;8,82e-11;1,728e-11;1,44e-12;1,441e-12;0,00000984;3,872e-7;3,872e-7;1,406e-7;1,406e-7;0,000001134;1,95e-9;3,556e-12;3,567e-12
15,92;0,0000157;7,57e-20;3,11e-21;2,89e-13;2,89e-13;2,22e-15;4,35e-19;4,35e-19;2,48e-8;2,48e-8;3,48e-17;8,2e-18;5,86e-11;5,86e-11;9,514e-18;1,616e-9;1,616e-9;1,506e-9;1,506e-9;6,788e-16;5,172e-16;1,061e-8;1,061e-8;6,18e-12;1,002e-11;2,428e-11;2,427e-11;6,18e-7;0,000006512;0,000006522;9,208e-7;9,218e-7;8,76e-8;3,756e-9;6,84e-11;6,843e-11
15,97;0,000201;1,22e-18;3,96e-20;7,72e-12;7,72e-12;3,65e-14;7,81e-18;7,81e-18;4,06e-7;4,06e-7;5,71e-16;1,56e-18;1,56e-9;1,56e-9;1,563e-16;7,064e-11;7,064e-11;2,477e-8;2,477e-8;1,119e-14;6,357e-15;1,751e-7;1,751e-7;2,34e-11;1,494e-10;3,132e-10;3,128e-10;0,000001344;0,00008348;0,00008364;0,00001504;0,00001502;4,2e-7;6e-8;1,104e-9;1,103e-9
16,02;0,00206;1,52e-17;8,88e-19;1,57e-10;1,57e-10;4,57e-13;1,23e-16;1,23e-16;0,00000509;0,00000509;7,15e-15;1,37e-17;3,18e-8;3,18e-8;1,958e-15;6,752e-11;6,752e-11;3,11e-7;3,11e-7;1,412e-13;7,965e-14;0,00000221;0,00000221;3,15e-10;1,872e-9;3,088e-9;3,092e-9;0,00001656;0,00082;0,0008209;0,0001882;0,0001886;0,000005244;7,5e-7;1,538e-8;1,54e-8
16,07;0,0163;1,44e-16;1,53e-17;2,44e-9;2,44e-9;4,37e-12;1,62e-12;1,62e-12;0,0000486;0,0000486;6,83e-14;1,29e-16;4,94e-7;4,94e-7;1,874e-14;1,024e-9;1,024e-9;0,000002973;0,000002973;1,367e-12;7,621e-13;0,00002153;0,00002153;3,444e-9;1,794e-8;2,354e-8;2,356e-8;0,0001584;0,00614;0,006134;0,001804;0,001804;0,0000504;0,0000072;1,866e-7;1,865e-7
16,12;0,1;1,05e-15;2,03e-16;2,89e-8;2,89e-8;3,19e-11;5,78e-11;5,78e-11;0,000355;0,000355;4,99e-13;1,05e-15;0,00000586;0,00000586;1,372e-13;1,222e-8;1,222e-8;0,00002185;0,00002185;1,019e-11;5,593e-12;0,0001607;0,0001607;3,084e-8;1,308e-7;1,394e-7;1,397e-7;0,001152;0,03532;0,03524;0,01324;0,01322;0,0003708;0,00005238;0,00000191;0,000001911
16,17;0,476;5,83e-15;2,05e-15;2,62e-7;2,62e-7;1,77e-10;1,58e-9;1,58e-9;0,00197;0,00197;2,78e-12;7,68e-15;0,000053;0,000053;7,676e-13;1,116e-7;1,116e-7;0,0001231;0,0001231;5,894e-11;3,133e-11;0,0009299;0,0009299;2,298e-7;7,26e-7;6,544e-7;6,54e-7;0,00642;0,1554;0,1555;0,0742;0,07427;0,0021;0,0002916;0,00001598;0,00001599
16,22;1,77;2,48e-14;1,59e-14;0,00000181;0,00000181;7,54e-10;3,29e-8;3,29e-8;0,0084;0,0084;1,18e-11;4,87e-14;0,000366;0,000366;3,294e-12;7,782e-7;7,782e-7;0,0005354;0,0005354;2,654e-10;1,355e-10;0,004189;0,004189;0,000001428;0,000003102;0,000002502;0,000002503;0,02736;0,5308;0,5302;0,3188;0,3195;0,00924;0,001242;0,0001062;0,0001062
16,27;5,2;8,11e-14;9,38e-14;0,00000955;0,00000955;2,48e-9;5,22e-7;5,22e-7;0,0272;0,0272;3,88e-11;2,58e-13;0,00193;0,00193;1,094e-11;0,000004171;0,000004171;0,001796;0,001796;9,562e-10;4,539e-10;0,01488;0,01488;0,00000726;0,00001008;0,000008076;0,000008066;0,0888;1,42;1,418;1,06;1,061;0,0315;0,004026;0,0005488;0,0005496
16,32;12,2;2,12e-13;4,23e-13;0,0000384;0,0000384;7,19e-9;0,00000634;0,00000634;0,0675;0,0675;1,08e-10;1,1e-12;0,00778;0,00778;3,28e-11;0,00001722;0,00001722;0,00472;0,00472;3,198e-9;1,258e-9;0,04192;0,04192;0,00003;0,00002508;0,00002256;0,00002256;0,2196;3,052;3,056;2,738;2,74;0,0852;0,00996;0,002188;0,002188
16,37;23,3;6,51e-13;1,45e-12;0,000118;0,000118;4,19e-8;0,0000587;0,0000587;0,128;0,128;5,21e-10;3,67e-12;0,0239;0,0239;2,059e-10;0,0000559;0,0000559;0,00978;0,00978;2,126e-8;4,751e-9;0,0952;0,0952;0,0000978;0,00004782;0,00005476;0,0000549;0,4158;5,468;5,464;5,556;5,542;0,1866;0,01884;0,006696;0,006704
16,42;37;6,02e-12;3,82e-12;0,000277;0,000277;6,46e-7;0,000415;0,000415;0,184;0,184;7,3e-9;9,49e-12;0,056;0,056;3,304e-9;0,0001492;0,0001492;0,01636;0,01636;3,464e-7;5,257e-8;0,1744;0,1744;0,0002496;0,0000702;0,000112;0,0001118;0,6;8,5;8,484;9,024;9,036;0,3354;0,02724;0,0157;0,01568
16,47;49,7;8,67e-11;7,67e-12;0,000496;0,000496;0,00000996;0,00224;0,00224;0,203;0,203;1,12e-7;1,89e-11;0,1;0,1;5,234e-8;0,0003596;0,0003596;0,02237;0,02237;0,00000572;7,72e-7;0,2596;0,2596;0,0004914;0,0000792;0,000187;0,0001868;0,66;11,56;11,6;11,94;11,95;0,5016;0,03006;0,0281;0,02806
16,52;56,7;1,04e-9;1,21e-11;0,000677;0,000677;0,00012;0,00922;0,00922;0,17;0,17;0,00000134;2,95e-11;0,137;0,137;6,472e-7;0,000862;0,000862;0,02533;0,02533;0,0000744;0,000009263;0,3106;0,3106;0,000744;0,0000696;0,0002486;0,0002488;0,5592;13,82;13,84;13,12;13,15;0,624;0,02538;0,03844;0,03842
16,57;55;9,55e-9;2,57e-11;0,000707;0,000707;0,0011;0,029;0,029;0,109;0,109;0,0000123;5,92e-11;0,143;0,143;0,000006126;0,00206;0,00206;0,02358;0,02358;0,000746;0,0000852;0,2992;0,2992;0,000864;0,00004836;0,0002638;0,0002636;0,3618;14,24;14,24;12,02;12,03;0,636;0,01638;0,0402;0,04014
16,62;46,1;6,71e-8;3,15e-10;0,000563;0,000563;0,00775;0,0695;0,0695;0,0536;0,0536;0,0000868;6,76e-10;0,114;0,114;0,0000445;0,004416;0,004416;0,01796;0,01796;0,005748;0,000598;0,2379;0,2379;0,000768;0,00002742;0,0002296;0,0002296;0,1836;13,02;13,02;9,092;9,102;0,5238;0,00816;0,03212;0,03214
16,67;35,6;3,6e-7;5,81e-9;0,000342;0,000342;0,0416;0,127;0,127;0,02;0,02;0,000465;1,24e-8;0,0692;0,0692;0,000248;0,007752;0,007752;0,01099;0,01099;0,0339;0,003221;0,1636;0,1636;0,0005268;0,00001518;0,0001784;0,0001786;0,0924;11,5;11,48;5,58;5,577;0,3402;0,003456;0,01982;0,01984
16,72;27,7;0,00000147;8,48e-8;0,000159;0,000159;0,17;0,178;0,178;0,00571;0,00571;0,0019;1,81e-7;0,0321;0,0321;0,00106;0,01068;0,01068;0,00532;0,00532;0,1538;0,01315;0,1082;0,1082;0,000288;0,00001668;0,0001382;0,000138;0,12;10,39;10,38;2,756;2,754;0,174;0,00243;0,00958;0,009616
16,77;22,8;0,0000046;9,48e-7;0,0000561;0,0000561;0,532;0,19;0,19;0,00124;0,00124;0,00595;0,00000203;0,0114;0,0114;0,003472;0,01136;0,01136;0,002005;0,002005;0,5346;0,04131;0,07416;0,07416;0,0001614;0,00004044;0,0001094;0,0001094;0,3162;9,122;9,128;1,142;1,142;0,075;0,004962;0,003944;0,003942
16,82;19,6;0,000011;0,00000808;0,0000152;0,0000152;1,27;0,155;0,155;0,000207;0,000207;0,0142;0,0000173;0,00307;0,00307;0,008738;0,009217;0,009217;0,0005858;0,0005858;1,428;0,09935;0,04945;0,04945;0,0001704;0,0001056;0,0000822;0,00008218;0,744;7,146;7,152;0,5444;0,5428;0,03882;0,0114;0,001782;0,001782
16,87;18,3;0,00002;0,0000526;0,00000313;0,00000313;2,31;0,0963;0,0963;0,0000263;0,0000263;0,0258;0,000112;0,000633;0,000633;0,01682;0,00574;0,00574;0,0001317;0,0001317;2,926;0,1874;0,02859;0,02859;0,0003222;0,0002718;0,00005736;0,00005708;1,356;4,896;4,912;0,4996;0,5006;0,03954;0,0207;0,001403;0,001404
16,92;18,5;0,0000278;0,000261;4,93e-7;4,93e-7;3,21;0,0457;0,0457;0,00000254;0,00000254;0,0359;0,000558;0,0000997;0,0000997;0,0249;0,002721;0,002721;0,00002275;0,00002275;4,632;0,2927;0,0132;0,0132;0,00075;0,000774;0,00004024;0,00004024;1,884;3,261;3,26;0,6176;0,6161;0,05316;0,02904;0,001665;0,001666
16,97;18,4;0,0000294;0,00099;5,92e-8;5,92e-8;3,4;0,0166;0,0166;1,88e-7;1,88e-7;0,0381;0,00212;0,000012;0,000012;0,0283;0,0009864;0,0009864;0,000003011;0,000003011;5,73;0,4342;0,004739;0,004739;0,00198;0,002328;0,0000311;0,0000311;2,016;2,347;2,35;0,672;0,672;0,0702;0,03192;0,001901;0,001904
17,02;16,5;0,0000238;0,00287;5,44e-9;5,44e-9;2,76;0,00458;0,00458;1,08e-8;1,08e-8;0,0308;0,00613;0,0000011;0,0000011;0,02472;0,0002726;0,0002726;3,04e-7;3,04e-7;5,79;0,7088;0,001306;0,001306;0,00504;0,00624;0,0000242;0,00002422;1,674;1,753;1,75;0,6244;0,624;0,099;0,02892;0,001755;0,001756
17,07;13,5;0,0000147;0,00633;3,81e-10;3,81e-10;1,7;0,000966;0,000966;5,42e-10;5,42e-10;0,0191;0,0135;7,7e-8;7,7e-8;0,0166;0,00005739;0,00005739;2,365e-8;2,365e-8;5,218;1,224;0,0002761;0,0002761;0,01068;0,0135;0,00001632;0,00001632;1,128;1,163;1,162;0,5696;0,568;0,1536;0,02466;0,001257;0,001256
17,12;11,3;0,00000695;0,0107;2,04e-11;2,04e-11;0,803;0,000156;0,000156;5,62e-11;5,62e-11;0,00899;0,0228;4,14e-9;4,14e-9;0,00864;0,000009272;0,000009272;1,418e-9;1,418e-9;4,736;1,907;0,00004441;0,00004441;0,01782;0,02262;0,000008799;0,000008792;0,69;0,6244;0,622;0,576;0,576;0,2286;0,0231;0,0006881;0,0006876
17,17;10,1;0,0000025;0,0137;8,46e-13;8,46e-13;0,289;0,0000191;0,0000191;1,68e-11;1,68e-11;0,00324;0,0294;1,78e-10;1,78e-10;0,003538;0,00000114;0,00000114;8,055e-11;8,055e-11;4,444;2,396;0,000005461;0,000005461;0,02286;0,02904;0,000003669;0,000003668;0,4506;0,2593;0,2592;0,6028;0,604;0,2838;0,02304;0,0002884;0,0002882
17,22;8,54;6,88e-7;0,0135;3,93e-14;3,93e-14;0,0795;0,0000018;0,0000018;6,03e-12;6,03e-12;0,00089;0,0289;1,01e-11;1,01e-11;0,001198;1,07e-7;1,07e-7;1,694e-11;1,694e-11;3,831;2,337;5,123e-7;5,123e-7;0,02244;0,02856;0,000001172;0,000001171;0,3228;0,08281;0,0828;0,5548;0,556;0,2754;0,02082;0,0000924;0,00009236
17,27;6,1;1,44e-7;0,0101;1,02e-14;1,02e-14;0,0167;1,29e-7;1,29e-7;2,38e-12;2,38e-12;0,000187;0,0216;2,52e-12;2,52e-12;0,0003728;7,659e-9;7,659e-9;1,064e-11;1,064e-11;2,756;1,749;3,668e-8;3,668e-8;0,01686;0,02142;2,86e-7;2,858e-7;0,2172;0,0202;0,02018;0,408;0,408;0,2058;0,01524;0,00002252;0,00002254
17,32;3,43;2,31e-8;0,00579;5,37e-15;5,37e-15;0,00267;7,05e-9;7,05e-9;1,02e-12;1,02e-12;0,0000299;0,0124;1,14e-12;1,14e-12;0,0001203;4,223e-10;4,223e-10;5,967e-12;5,967e-12;1,55;1,002;2,039e-9;2,039e-9;0,00966;0,01224;5,32e-8;5,336e-8;0,12;0,003764;0,003756;0,232;0,232;0,1176;0,00864;0,0000042;0,0000042
17,37;1,49;2,82e-9;0,00253;2,33e-15;2,33e-15;0,000326;2,99e-10;2,99e-10;4,02e-13;4,02e-13;0,00000365;0,00541;4,64e-13;4,64e-13;0,00003989;1,853e-11;1,853e-11;2,603e-12;2,603e-12;0,6735;0,4364;9,032e-11;9,032e-11;0,004212;0,005352;7,6e-9;7,588e-9;0,05202;0,000536;0,0005364;0,1014;0,1012;0,05148;0,003774;5,96e-7;5,972e-7
17,42;0,497;2,64e-10;0,000844;7,76e-16;7,76e-16;0,0000305;1,11e-11;1,11e-11;1,3e-13;1,3e-13;3,41e-7;0,0018;1,51e-13;1,51e-13;0,00001201;8,986e-13;8,986e-13;8,67e-13;8,67e-13;0,2242;0,1458;4,479e-12;4,479e-12;0,001404;0,001782;8,24e-10;8,244e-10;0,01728;0,000058;0,0000582;0,03384;0,03376;0,01716;0,00126;6,48e-8;6,484e-8
17,47;0,126;1,88e-11;0,000215;1,98e-16;1,98e-16;0,00000217;6,71e-13;6,71e-13;3,28e-14;3,28e-14;2,43e-8;0,000459;3,82e-14;3,82e-14;0,000002941;1,003e-13;1,003e-13;2,202e-13;2,202e-13;0,05721;0,037;4,904e-13;4,904e-13;0,0003576;0,0004542;6,84e-11;6,836e-11;0,004398;0,00000484;0,000004828;0,008584;0,0086;0,004368;0,0003198;5,4e-9;5,372e-9
17,52;0,0246;1,03e-12;0,0000417;3,84e-17;3,84e-17;1,18e-7;8,61e-14;8,61e-14;6,36e-15;6,36e-15;1,32e-9;0,0000893;7,4e-15;7,4e-15;5,666e-7;1,687e-14;1,687e-14;4,285e-14;4,285e-14;0,0111;0,007226;8,056e-14;8,056e-14;0,0000696;0,0000882;4,32e-12;4,32e-12;0,000852;3,052e-7;3,056e-7;0,001668;0,001668;0,000852;0,0000624;3,404e-10;3,416e-10
17,57;0,00364;4,32e-14;0,00000619;5,69e-18;5,69e-18;4,89e-9;1,28e-14;1,28e-14;9,42e-16;9,42e-16;5,48e-11;0,0000132;1,1e-15;1,1e-15;8,372e-8;2,501e-15;2,501e-15;6,347e-15;6,347e-15;0,001646;0,00107;1,183e-14;1,183e-14;0,00001032;0,00001308;2,088e-13;2,088e-13;0,0001266;1,476e-8;1,474e-8;0,0002474;0,0002476;0,000126;0,00000924;1,644e-11;1,644e-11
17,62;0,000412;1,44e-15;7,01e-7;6,44e-19;6,44e-19;1,55e-10;1,44e-15;1,44e-15;1,07e-16;1,07e-16;1,74e-12;0,0000015;1,24e-16;1,24e-16;9,465e-9;2,83e-16;2,83e-16;7,188e-16;7,188e-16;0,0001864;0,0001211;1,335e-15;1,335e-15;0,000001164;0,000001482;7,68e-15;7,708e-15;0,00001434;5,44e-10;5,432e-10;0,00002804;0,00002804;0,00001428;0,000001044;6,081e-13;6,064e-13
17,67;0,0000356;4,07e-17;6,06e-8;5,57e-20;5,57e-20;3,74e-12;1,25e-16;1,25e-16;9,21e-18;9,21e-18;4,25e-14;1,29e-7;1,07e-17;1,07e-17;8,181e-10;2,445e-17;2,445e-17;6,207e-17;6,207e-17;0,0000161;0,00001046;1,154e-16;1,154e-16;1,008e-7;1,278e-7;2,168e-16;2,17e-16;0,000001242;1,528e-11;1,528e-11;0,000002422;0,00000242;0,00000123;9e-8;1,709e-14;1,712e-14
17,72;0,00000235;5,48e-19;3,99e-9;3,67e-21;3,67e-21;3,18e-18;8,23e-18;8,23e-18;6,08e-19;6,08e-19;3,93e-17;8,54e-9;7,07e-19;7,07e-19;5,4e-11;1,613e-18;1,613e-18;4,105e-18;4,105e-18;0,000001062;6,9e-7;7,599e-18;7,599e-18;6,66e-9;8,46e-9;2,4e-20;2,4e-20;8,16e-8;2,894e-18;2,896e-18;1,596e-7;1,596e-7;8,1e-8;5,946e-9;2,49e-18;2,49e-18
17,77;1,18e-7;2,76e-20;2,01e-10;1,85e-22;1,85e-22;1,6e-19;4,15e-19;4,15e-19;3,06e-20;3,06e-20;1,98e-18;4,3e-10;3,56e-20;3,56e-20;2,72e-12;8,124e-20;8,124e-20;2,062e-19;2,062e-19;5,34e-8;3,466e-8;3,82e-19;3,82e-19;3,348e-10;4,254e-10;1,209e-21;1,208e-21;4,116e-9;1,456e-19;1,459e-19;8,04e-9;8,04e-9;4,092e-9;2,994e-10;1,254e-19;1,254e-19
17,82;4,55e-9;1,06e-21;7,73e-12;7,1e-24;7,1e-24;6,16e-21;1,59e-20;1,59e-20;1,18e-21;1,18e-21;7,6e-20;1,65e-11;1,37e-21;1,37e-21;1,044e-13;3,115e-21;3,115e-21;7,929e-21;7,929e-21;2,06e-9;1,335e-9;1,471e-20;1,471e-20;1,284e-11;1,632e-11;4,648e-23;4,636e-23;1,584e-10;5,592e-21;5,608e-21;3,092e-10;3,092e-10;1,572e-10;1,152e-11;4,8e-21;4,804e-21
17,87;1,33e-10;3,11e-23;2,27e-13;2,08e-25;2,08e-25;1,81e-22;4,67e-22;4,67e-22;3,45e-23;3,45e-23;2,23e-21;4,85e-13;4,01e-23;4,01e-23;3,06e-15;9,167e-23;9,167e-23;2,323e-22;2,323e-22;6,02e-11;3,922e-11;4,306e-22;4,306e-22;3,774e-13;4,794e-13;1,364e-24;1,36e-24;4,638e-12;1,644e-22;1,643e-22;9,06e-12;9,08e-12;4,608e-12;3,378e-13;1,412e-22;1,41e-22
17,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17,97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18,02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
