"Path in reciprocal space";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up"
3,7880419582196154;-40,72117207080288;-40,721107295805844;-40,67277941390496;-40,67274837569776;-40,62360611668595;-40,62360405667228;-27,126657067710628;-17,164907034002;-17,163859208788395;-16,84107572654167;-16,838279394565276;-16,78757757479839;-16,78641673251989;-16,766955895782285;-16,766502492898365;-16,73329383160694;-16,732923815730587;-16,731057898212203;-16,730693150505196;-16,655761185549355;-16,65565159119585;-16,63859136074625;-16,638253510529054;-16,291271811021936;-16,29103945897781;-7,196718781439989;-7,158461009524068;-7,156376440394665;-5,860522999239513;-5,842149801602494;-5,838773410172757;-5,834929240113305;-5,825876206083965;-5,80927806687152;-5,79668533355404;-5,783454249320257;-5,733834624443504;-5,731664775490622;-5,604374729537881;-5,553965986271907;-5,547387535316198;-5,542553495661525;-5,54022783234967;-5,5298903095304395;-5,525070398787692;-5,513720883802415;-5,50496877886622;-5,504778630217585;-5,496131673146698;-5,495301880409028;-5,4795781114502145;-5,47849833333313;-5,475518860277136;-5,471105339706833;-5,4483802583459635;-5,441938602400975;-5,383756013275004;-5,366290064087732;6,635813113665295;7,0002085461541785;7,0006648569267;7,29216212730293;8,191500316830524;8,46773782771892;10,585086761619905;11,056026690334663;11,123827731135181;11,178372253668366;11,458367906242037;11,525144627802593;11,883566293956477;12,008011604857584;12,13786476438519;12,299609698766318;12,691937706004873;12,848019302809156;12,890826991484243;13,405161008291804;13,635055801817803;13,735602287786655;13,742744813675804;13,774476988862236;14,054069108087615;14,152548148198644;14,184367882249768;14,570741125665903;14,612608561467889;14,803549013369416;15,0595405702914;15,277341315088135;15,554287464291896;16,006213070355287;16,11732108789387;16,482898941487324;16,504743955675526;16,541019203932;16,572803203537333;16,68222287273783;16,847067392045442;17,179523884683363;17,40339555975947;17,443950956237625;17,850385644785664;18,06089711849287
3,8380419582196152;-40,721187939710774;-40,721095731929374;-40,672785102975126;-40,6727455445281;-40,62361169517256;-40,62359959440898;-27,126657082757692;-17,16514596649659;-17,163618448883568;-16,841689950037313;-16,83764756942853;-16,78785413061027;-16,786144722941724;-16,76707273028537;-16,766412861778434;-16,733365189622663;-16,73284838964641;-16,731127558524737;-16,730624760459918;-16,655776377890625;-16,65564130557608;-16,638675831317556;-16,638175654768883;-16,291327417525125;-16,2909910911351;-7,196603479987794;-7,158462844768837;-7,156378643488507;-5,860540313959686;-5,8421259133640975;-5,838834244959863;-5,834910664869172;-5,825846938665707;-5,8092352315132105;-5,796712267405403;-5,783412412258852;-5,7338327708330175;-5,731664368418108;-5,607579028652446;-5,553881859363957;-5,547277736103709;-5,540659719078263;-5,540216356271277;-5,529889819160384;-5,5250361447051795;-5,513821824077934;-5,504765026393056;-5,503831395483092;-5,496208622392579;-5,495390456583243;-5,479573912809733;-5,478529014083912;-5,475518357491022;-5,471058461590822;-5,448379281911652;-5,441953812998763;-5,383758373170808;-5,36628958018206;6,599439232313847;6,974512164894525;7,0483478787005565;7,319430313286758;8,20133305889523;8,464828400643748;10,480732041440167;11,083337177024292;11,164047645882821;11,170831639594327;11,4308471267621;11,581485834594456;11,887469436191564;11,986487428010015;12,135255951877662;12,396609709544576;12,636865981453381;12,819649642810342;12,932334990991627;13,426238705320817;13,625164890283466;13,730026731224362;13,733120979922608;13,76849924434003;14,09258086549958;14,152939882023794;14,164988899275825;14,53668070313646;14,666663731075703;14,851335272760862;14,94215394542278;15,113984042714797;15,643085141448466;16,00735792590323;16,17365257327096;16,45287589472145;16,500721569086743;16,536571927328637;16,553887818640792;16,70076815799004;16,759584450128717;16,96133027471984;17,381633779449466;17,58069100249935;17,891320383537902;18,250184442251282
3,888041958219615;-40,72120514369534;-40,721082847246045;-40,67279497870423;-40,672737063438994;-40,62360717607413;-40,62360181321869;-27,126657086165352;-17,165369290014524;-17,163387092196054;-16,842255285692456;-16,837062875749865;-16,788102670351854;-16,785904519555604;-16,767189772959696;-16,766325629644296;-16,733444927599304;-16,732765228603846;-16,731195952749268;-16,730559405683735;-16,655792680919117;-16,655625725534506;-16,638738404528254;-16,63811110120586;-16,291376088803165;-16,290944501186015;-7,196457762554632;-7,158464543298199;-7,156380612111647;-5,860549318271462;-5,842102477955871;-5,838903329246716;-5,834888405947242;-5,825815244785956;-5,809180934571755;-5,796739496161771;-5,783360576662322;-5,733830780584856;-5,731661791108761;-5,611291055512945;-5,55377914440968;-5,547126577609344;-5,540196705466195;-5,538668318597498;-5,529880410379098;-5,5249962437569105;-5,513958904783116;-5,504741160650858;-5,502345090029494;-5,496301130578115;-5,495502390024231;-5,479568467574397;-5,478563219199839;-5,475516165117343;-5,470992578482612;-5,448374907855227;-5,441969081383719;-5,383760860452896;-5,366289098945124;6,562366775150593;6,946792895151584;7,100529954052443;7,3483032134869815;8,214407064078399;8,46096185787182;10,383101777913657;11,042237911046815;11,143891547205149;11,283319571267292;11,39616219209764;11,643662905281271;11,892652183631363;11,988701709836002;12,132380351155003;12,494715110501323;12,578923009839949;12,784406395407897;12,970554137325575;13,451632572578886;13,615515817145718;13,675124220902662;13,729986971570888;13,801501638250377;14,139479318406803;14,143387518608638;14,15344992388657;14,50493263251031;14,736885143742029;14,836498674100083;14,90071106203331;14,955535058156228;15,665635143849808;15,913179640053114;16,33435486068654;16,429177636963605;16,48413530127633;16,52908472226776;16,534932561488723;16,695844630024155;16,719151330158436;16,76298904573702;17,354236702183748;17,71244772914449;17,962279461542316;18,154150387398786
3,938041958219615;-40,72121660008378;-40,72107026623931;-40,6728026354755;-40,67273395511798;-40,623614041525826;-40,62360515351735;-27,126657100912333;-17,1655707230547;-17,163186099321994;-16,842754093104954;-16,836522170643267;-16,78833242042055;-16,785687405908334;-16,76729403689234;-16,766257206797363;-16,733522597702084;-16,732711663641552;-16,73125518195597;-16,730501446479714;-16,655809878928867;-16,65561430027109;-16,638807509377376;-16,638049368442687;-16,29142001755653;-16,290904740265624;-7,1962961345372305;-7,158467091313736;-7,156383531922171;-5,860567516498291;-5,842077277825281;-5,838986902482871;-5,834864267118066;-5,825774212124493;-5,809124681041881;-5,796774117633261;-5,783303512385207;-5,733831054554561;-5,731662369750428;-5,615077832631587;-5,553667690865717;-5,54696287923245;-5,540187058801004;-5,53685974650478;-5,529874322667428;-5,524950405938917;-5,5141112917562225;-5,504718398939152;-5,500634322811724;-5,496405622785128;-5,495627707921802;-5,479563688588739;-5,478601966358151;-5,475516224130694;-5,470916175444652;-5,44837264023913;-5,441990292373053;-5,383766322329332;-5,366291514498502;6,528042671722406;6,9204136228815685;7,1519978528081;7,3756321722442095;8,229879145761775;8,456342493968776;10,294750505536728;11,004270904541196;11,117799377531023;11,361473089401391;11,390888197943491;11,706705883418646;11,89881412665588;12,008296009888124;12,130161577962594;12,518392680967734;12,591528871843703;12,74527375398483;13,004702350858093;13,478758034927477;13,606771533159202;13,611381500838554;13,726497539834584;13,842098693243294;14,121679000267614;14,154034885682792;14,193958886502815;14,477135808671601;14,745964844571057;14,804371868970815;14,82112486597031;14,94850230511719;15,567541491287574;15,902309047750187;16,408357876213387;16,416761286791367;16,482661489599135;16,517063917267894;16,522320603890012;16,629925730686367;16,650751972381222;16,736227882517362;17,323846986793498;17,821541057114626;18,073226546924445;18,076859607194006
3,9880419582196147;-40,721226113616254;-40,72105713099797;-40,67280473699093;-40,67272741872022;-40,62361408040389;-40,623598048175;-27,126657090651157;-17,16572703937785;-17,163012075510533;-16,843172790276117;-16,836059539553016;-16,78851925460879;-16,78549734448496;-16,76738178938484;-16,766197782110794;-16,73357651121003;-16,732651238493304;-16,731305878075677;-16,73045012945472;-16,655816897726297;-16,655602508181296;-16,63886192782525;-16,637988673630552;-16,291456208442103;-16,29086639279724;-7,196132133978395;-7,158468450311949;-7,15638496873421;-5,860583506765983;-5,842041893586588;-5,8390642132238435;-5,834835038803384;-5,825730095263045;-5,809065427890485;-5,796795729568673;-5,783245699198054;-5,7338231823614185;-5,731659837301295;-5,6185901386951125;-5,553549838396658;-5,5467838179603675;-5,540175848647285;-5,535368981302853;-5,529865559755625;-5,524891023170166;-5,514261613565317;-5,504684528195156;-5,498871213639916;-5,496512061671024;-5,495746645719769;-5,479553490329377;-5,4786411978836975;-5,475515054897949;-5,470825071570634;-5,448363036613029;-5,442011079070272;-5,3837640838260805;-5,366288984601987;6,49834958432326;6,897154116307499;7,199273500781429;7,399497108835399;8,246521166457814;8,451248897048544;10,21805050086068;10,971468713585555;11,0871533354872;11,33282709968687;11,490593378813369;11,766816861826577;11,905552613893121;12,037433215107637;12,13006970759745;12,455776778594593;12,68510992503689;12,705295739555124;13,034006381053903;13,505273979894154;13,540672076939876;13,599256316183936;13,723013850805918;13,89106470588249;14,101380271402254;14,154649188540825;14,255549739384422;14,453996154575183;14,661882127151946;14,673013420961485;14,917719186468533;14,992159756033894;15,413986562036413;15,921802425477685;16,24917706375348;16,418232028127644;16,50106051110815;16,51940830737807;16,585852369610055;16,6133653746812;16,61795198570231;16,751269556928527;17,293436160910883;17,900622457577754;18,007504935204548;18,222064822054314
4,0380419582196145;-40,72123284817261;-40,72104229898752;-40,67280823952493;-40,67272033578767;-40,62361421227031;-40,62359821157875;-27,12665708865701;-17,165863095588687;-17,162871872421828;-16,843507186439393;-16,8356817908327;-16,788669731920606;-16,785345605002277;-16,76745717732691;-16,766147667193955;-16,73362536179124;-16,73260323540054;-16,73134701497865;-16,730401783397152;-16,655827039777527;-16,65558980047781;-16,638905868002645;-16,63794551785927;-16,29147798547819;-16,290835871278034;-7,195984281497198;-7,158469773010606;-7,156386564145845;-5,860596106963332;-5,842015939514248;-5,839128973487175;-5,8348152418440655;-5,825693077668049;-5,809010131036833;-5,796821798121538;-5,783193703923975;-5,733818784338941;-5,731655946353623;-5,621571682772469;-5,55344665111796;-5,546624630254315;-5,5401601631439865;-5,53424772913808;-5,5298569935144455;-5,524840154538222;-5,514402113362814;-5,504660394515919;-5,497260902050454;-5,496603150187794;-5,495857157541623;-5,479550181902669;-5,47867641606801;-5,475509950289966;-5,470736491070787;-5,448359106494026;-5,442028246826394;-5,383764303687611;-5,366287844119339;6,4743983216005025;6,878142176065453;7,239485767903676;7,41875979762352;8,262720034386483;8,446077099924825;10,155307112696436;10,94502439323542;11,055730620026031;11,312460566090998;11,578477119061656;11,820337444281318;11,912320051422585;12,068796235408303;12,134332732195789;12,392173127983725;12,667758209981471;12,773273270788572;13,05770103932485;13,466351564018218;13,528970636433513;13,59317848807483;13,719854516754602;13,94920033796472;14,083695272452866;14,15522330816258;14,322352199089972;14,435836598279213;14,529077020372393;14,61956043157617;15,024500637860063;15,029309493313203;15,25632250269302;15,934243221536269;16,06994080064263;16,431639073445538;16,487613306726416;16,51835020916065;16,572670565879047;16,592536214548957;16,721472381485455;16,763688373585165;17,26592601376642;17,949978681653143;17,957258286979354;18,388942738527067
4,088041958219614;-40,721240839416105;-40,7210370915282;-40,67280973669552;-40,67271869853555;-40,623614393581555;-40,62359278798432;-27,12665707825312;-17,16595888467428;-17,16276393659447;-16,84376813421367;-16,835413676830996;-16,78879014088081;-16,785233462311872;-16,76751084912471;-16,766115284640872;-16,733649948722928;-16,732570853174803;-16,731377905122663;-16,73036815417508;-16,65583369095882;-16,65557934010084;-16,638941541113;-16,637908591807122;-16,291495950492507;-16,290814498641993;-7,195867885752957;-7,158470823631839;-7,156387388922746;-5,860607122447928;-5,841998151902237;-5,839181641759075;-5,834798861417652;-5,825671607703676;-5,80896637126278;-5,796844641624062;-5,783154409932077;-5,733816536241278;-5,731647588471107;-5,623831839739309;-5,553367987144678;-5,546494312443831;-5,540152569941545;-5,533487189634165;-5,5298510512553785;-5,524799079631421;-5,514520102446232;-5,504640714848819;-5,496676053601254;-5,4959787058859035;-5,495948684258372;-5,479546340788534;-5,478707011297147;-5,475506630955108;-5,470659459694588;-5,448351555804839;-5,442043002895353;-5,383765531082657;-5,366281196692755;6,456876004233875;6,864109520391061;7,270196687678598;7,4327923102295825;8,27655467881859;8,441414540086104;10,10865481686842;10,925686556087243;11,02864226231001;11,299635319415737;11,649045813158468;11,863290552465783;11,918393631827675;12,096187200389492;12,146002425256649;12,329798788518968;12,63639487612795;12,852113623543097;13,075122005647671;13,394555508324167;13,547812746510328;13,588702620398891;13,71734459000426;14,01699259728054;14,06980932523196;14,155694344007903;14,387719665587408;14,406903445331334;14,422808404774322;14,588524029300432;15,057764885774162;15,113494829828078;15,136788386259983;15,900606514527414;15,93798191018568;16,451220621864884;16,47737155882993;16,517975008851156;16,567317836694095;16,571658014607674;16,7729861905494;16,802447279208078;17,24403296350113;17,906982829993467;17,996707515996228;18,55142984759082
4,138041958219614;-40,721243245855746;-40,721035754520635;-40,67281500296914;-40,67271826708222;-40,623614133078156;-40,623600725058736;-27,12665708626883;-17,166029529970718;-17,162698248974642;-16,84392644030839;-16,835242015378707;-16,788865517172994;-16,785170696437042;-16,767548844725614;-16,76609389536769;-16,73368356437533;-16,73255503021466;-16,731395705180798;-16,730349571177634;-16,6558431274076;-16,655574735324056;-16,638958204200584;-16,6378957699703;-16,29151146403464;-16,290801101431462;-7,195794673360089;-7,158471880335147;-7,15638907466359;-5,860618758060028;-5,841986156452803;-5,839222554360258;-5,8347885406273985;-5,825652540515613;-5,808944449167352;-5,796863625771383;-5,783134181141015;-5,733816995842322;-5,731647176280978;-5,625245234313816;-5,553314540269062;-5,5464174601152205;-5,5401554516775064;-5,533043432224529;-5,529852166018618;-5,5247732587843075;-5,5145994405650445;-5,504634911440284;-5,496728499298983;-5,496012002366755;-5,495154285873672;-5,479543398979141;-5,478729411718538;-5,475504952900579;-5,47060933702652;-5,4483494792183675;-5,4420556974510506;-5,383768462098582;-5,366281230783335;6,446209594783824;6,855519147566664;7,2894718925889475;7,441292298986706;8,28599909547238;8,438057097536602;10,079867005112243;10,913913150418097;11,010443057631432;11,29274100461235;11,695507013546536;11,891476011832761;11,92279955095077;12,114747860133457;12,167376094974752;12,273411567604889;12,615233957930915;12,912568941199702;13,085780373014675;13,336936836661028;13,559990503690178;13,585959267324592;13,71573418008598;14,060867112351232;14,093655502025047;14,156005377050485;14,29719600188843;14,41496956708335;14,435245823857999;14,584032184637163;15,003668512076016;15,07566585485951;15,240491176972716;15,761374238012548;15,93774291958005;16,46982576000076;16,470930792847952;16,517856590418123;16,555154489895852;16,564925675397742;16,77875832533303;16,85264689400876;17,229904555658457;17,880399916946832;18,020240571770284;18,6228082473182
4,188041958219614;-40,72124203233784;-40,72103374493367;-40,672812798444426;-40,672717808015825;-40,62361646042872;-40,623597446689956;-27,126657083768986;-17,16604801503246;-17,162679979074515;-16,843978897741515;-16,835184710685457;-16,78888861479191;-16,785142755458573;-16,767558701786044;-16,76609070289063;-16,73368053396521;-16,732546912278888;-16,731398634789553;-16,73034522471001;-16,65584183719655;-16,655571252937467;-16,6389713338016;-16,63788899709153;-16,29150921016044;-16,290791740588798;-7,195768135980741;-7,158472347480136;-7,156388809914931;-5,860620398195837;-5,841976447594636;-5,83923244061968;-5,834785235893577;-5,825643948493279;-5,808937488559377;-5,79686400152187;-5,783123427067294;-5,733814504635464;-5,731647074715164;-5,625720143720738;-5,553294776968774;-5,546384859758347;-5,540158330091317;-5,532895802976841;-5,529848471004274;-5,524758744703588;-5,51462663815819;-5,504628447966768;-5,4967475460680335;-5,496022356920122;-5,494865212187899;-5,4795421907062165;-5,478732939210444;-5,4755054188735;-5,470589949688183;-5,448347611644351;-5,442058882432736;-5,383766725398902;-5,3662800660228624;6,442629089159601;6,852628463624521;7,29604451636337;7,444135659563796;8,289373851815023;8,436815543597568;10,07013374242909;10,909963239753413;11,004048096190505;11,290586330722629;11,71180448708711;11,90135198290586;11,924444270213849;12,121304816280968;12,186610944282625;12,241566799178155;12,607712866612875;12,936929876089545;13,089368585219182;13,313266908567078;13,564215550876606;13,585037947859394;13,715178116906312;14,057784941401312;14,15611337902156;14,156176796250186;14,223589591244217;14,412352323872756;14,450517969273731;14,59119043383386;14,95873903591995;15,08178432782651;15,29097700721959;15,698879810844861;15,937234414510637;16,468735599878745;16,478306653875144;16,517832718219164;16,547857038585857;16,564227319507758;16,78072574417792;16,869656448605326;17,225019354897153;17,87140355645915;18,028087225779487;18,625928692632357
4,225294877568304;-40,72097996499831;-40,72077163324819;-40,6730807860844;-40,672982223350175;-40,623613826734356;-40,62360289997696;-27,126656952599355;-17,163922279483256;-17,16055290549301;-16,84367794100022;-16,834913779650243;-16,789185957691725;-16,78541666049252;-16,772496300920828;-16,771065447207633;-16,733853693048438;-16,733772222275437;-16,732697284070387;-16,73246560525245;-16,653059798268753;-16,652738155201714;-16,63456998821487;-16,63355960909534;-16,29360331481975;-16,292880667743614;-7,195770315783384;-7,15842973687002;-7,156370152174061;-5,860602712018689;-5,842142504579691;-5,839217327155668;-5,835517068831543;-5,825570653886249;-5,80907168918466;-5,7968137540527955;-5,7823481210353505;-5,735638698613632;-5,729819129508043;-5,625717593425824;-5,553187264795908;-5,546321194528713;-5,540291261860543;-5,532715469892075;-5,529839109308961;-5,524870894737811;-5,5150111573475975;-5,504357667075871;-5,496536776521045;-5,496173820306295;-5,4947450808474;-5,480710154019321;-5,478260515676239;-5,475493961367247;-5,4704927876446945;-5,448539354695546;-5,441264313583661;-5,384207122654223;-5,3660005996405715;6,447613028818712;6,856389077007026;7,298589180515774;7,4430325816131315;8,292024437933481;8,419481712900954;10,078188412269899;10,90588316901783;11,0057294235989;11,294681293253655;11,7174964598059;11,916983914763064;11,926636188562517;12,086099813731375;12,18415769235088;12,248277751009368;12,621932000132647;12,93757168317728;13,093892743094955;13,31335158417107;13,55132702510615;13,56640082462052;13,69282042972831;14,06418609256294;14,117653720036703;14,147770694603668;14,275123501549183;14,449063707507332;14,458488935267138;14,582266144647393;14,959853634962894;15,078506658952916;15,290850837950877;15,69478479776346;15,925296063242408;16,41132119915334;16,455508153717766;16,48603920381826;16,610163280527434;16,64387322622851;16,699590557195442;16,953167679689045;17,208649629567816;17,8952663045617;18,036083185018843;18,606749361211634
4,262592598678313;-40,72019080752115;-40,7199894257349;-40,673874836848434;-40,67378054486649;-40,62362698622598;-40,62361223224911;-27,126656588073796;-17,157554974105587;-17,154219523433166;-16,84278171160802;-16,834093016553794;-16,790089115826934;-16,78622255983529;-16,785707202771174;-16,784354020625894;-16,740075226201125;-16,73921730758742;-16,73366274216245;-16,732515219356184;-16,64557450328262;-16,64515793573228;-16,623062176911155;-16,622188198818847;-16,299830454505273;-16,299083167312794;-7,195776740955946;-7,158306747714101;-7,156316857632236;-5,860561765025443;-5,842620876237129;-5,83917865988134;-5,837515188725533;-5,825354703422909;-5,809471259136877;-5,796669261810885;-5,780200280408462;-5,7381882546490175;-5,727279022297322;-5,625705591892473;-5,5528697691068105;-5,546130194781931;-5,540650413038319;-5,532243000237269;-5,529814315733055;-5,525199640166163;-5,516022764890098;-5,503684964858813;-5,49647289062319;-5,495919583264329;-5,494516887041592;-5,483039179311862;-5,477821247492181;-5,475473110752334;-5,470203692085036;-5,449114200725797;-5,439072233256591;-5,385446023798903;-5,3652493725627055;6,462539431647261;6,867547425672134;7,306217735692973;7,439518173237762;8,299836001459843;8,369120586444534;10,10225666451882;10,879796308703357;11,027205590329645;11,306919393908872;11,734172285959955;11,932379615380118;11,960004294660122;11,994037722219868;12,177642411241747;12,268585375300919;12,651819412016298;12,936627763212702;13,107212255870147;13,31363505093222;13,51606904754484;13,51786023144938;13,632011760296544;14,041867504195402;14,0831188965244;14,16532358981411;14,37330537946133;14,44527307628891;14,55595264374285;14,557294979126244;14,963197169699892;15,0684527924289;15,290501695292862;15,68295897238139;15,890792970614116;16,328045800019623;16,41656812468229;16,48227303983893;16,590120542630753;16,702420826613672;16,763085663867983;17,070138186432846;17,167102640283623;17,95877298942913;18,058971366458376;18,56388169277084
4,299845518027003;-40,71888283138647;-40,71868432341229;-40,67518794105623;-40,675091646016455;-40,62363960688821;-40,62362140662071;-27,12665595737214;-17,147040501012043;-17,14374987730622;-16,84128903950959;-16,832735547766205;-16,804278699731313;-16,802957876610897;-16,791575894322875;-16,787558744372863;-16,748559007115844;-16,74784726393712;-16,733703914868695;-16,732545525243733;-16,63500404213963;-16,6344796007171;-16,607464364970067;-16,606730589783293;-16,31000509287759;-16,309237309343164;-7,195786248821917;-7,158108188513621;-7,156233185102196;-5,860526145570132;-5,843373130969858;-5,840316082944283;-5,8391083693164205;-5,824985841960222;-5,8100991251122664;-5,79645203173723;-5,777082122838705;-5,740704914616539;-5,7247828952557045;-5,625684535683943;-5,552338867422397;-5,545814975074883;-5,541096695726085;-5,531598229826931;-5,5297848985711155;-5,525724886114118;-5,517387992116746;-5,502865712288949;-5,49676725958528;-5,494907454104636;-5,494323630642854;-5,486066757175219;-5,477441606758061;-5,475427332221284;-5,4697163016631345;-5,450041634533318;-5,435881283961375;-5,387300820294549;-5,364190963453544;6,487331188939747;6,88569836451894;7,318917331441297;7,432998753066271;8,290202584579832;8,312388855956275;10,142052848516489;10,827426414256127;11,0783232350579;11,327130326224596;11,760636195922755;11,867265913105665;11,938876810100936;12,021220552287785;12,169966066590291;12,302985738390639;12,677720400997035;12,926184985978816;13,12850232173154;13,314101074344714;13,451591932775356;13,467607931248981;13,54928291358728;13,962997391466855;14,113670642402974;14,210376562895473;14,441285095278316;14,487386729456082;14,513764931472837;14,675204488944821;14,968531697275608;15,051057927207369;15,290036442171614;15,664368654048594;15,839994705852988;16,255977292681337;16,353973537201746;16,4844698986105;16,518466971057933;16,802053490046735;16,888236126260033;17,115172847969568;17,189511378528824;18,04582557878365;18,09356079789952;18,510511763152266
4,337098437375693;-40,71707044336664;-40,71687388607042;-40,6770087267153;-40,67690363811397;-40,6236492147338;-40,623632426898006;-27,12665513455072;-17,13253216000837;-17,129291234006363;-16,839231676423708;-16,830855535231304;-16,826060636544412;-16,82471475036947;-16,793632426908307;-16,789413055733675;-16,758017393044323;-16,757451536018493;-16,733741664570502;-16,732565595961532;-16,622583404713268;-16,621955087275868;-16,59006310296708;-16,589460090569897;-16,323858878913427;-16,32305847967917;-7,195797486403225;-7,157847257654962;-7,156131841293864;-5,860571458976071;-5,844341136656748;-5,843387462347857;-5,839023842679034;-5,824458811575287;-5,810919231295559;-5,7961971147248965;-5,7734418554944105;-5,74312050213273;-5,72245306971234;-5,625653126611112;-5,55160621154012;-5,545399910891105;-5,541520851110239;-5,530902722086697;-5,529783342353928;-5,526411608522405;-5,518903082641669;-5,502053669357102;-5,4969947849525305;-5,4942358199385275;-5,493577904197706;-5,489433114972193;-5,47705877603855;-5,475363237723866;-5,469044529464007;-5,451298900732276;-5,432092412513514;-5,389606065906533;-5,36301346608335;6,521858768427492;6,910051005089832;7,336665686758085;7,422516308518072;8,188990124279865;8,328955370979367;10,197089286914377;10,762103153888226;11,15093503997919;11,354895509230216;11,721015879839022;11,794911815920361;11,940643068790274;12,089690912260364;12,166740627166636;12,352213402084411;12,688722517466001;12,896958049860928;13,156122621392864;13,314530917906984;13,375158536155164;13,416709615474584;13,46020011918654;13,892271753387156;14,154215284491986;14,268570422142622;14,441490116027548;14,458585699338903;14,607832240942214;14,801655715753927;14,974675192976864;15,026009968427545;15,289590781932263;15,639708213013591;15,783722504434868;16,19350969473634;16,27059697311359;16,38708491585337;16,587032482791194;16,9005618893363;17,010819814599365;17,06516004503144;17,308530725895626;18,13415156978089;18,141708236039264;18,391106624970465
4,374396158485702;-40,71477062642274;-40,71458422216774;-40,67931182129303;-40,679207530116855;-40,623655289668356;-40,62364113652724;-27,12665418704347;-17,114246419237105;-17,111083150321786;-16,849872621385583;-16,84841206681024;-16,8365966565157;-16,82846166627121;-16,796249733210338;-16,79176662778288;-16,767657231804737;-16,76723910878171;-16,733774333425686;-16,732584900024104;-16,609032632029272;-16,60833469608781;-16,572278757555782;-16,57181836745162;-16,340957205568166;-16,340080517270973;-7,195810137128835;-7,157540916432299;-7,156028691141718;-5,86079511315395;-5,846247434967987;-5,845452667310874;-5,838944530476414;-5,823770673341704;-5,81190260258895;-5,795929621837914;-5,7696399783093915;-5,745410744164931;-5,7203600045875564;-5,62561484060504;-5,550690503892092;-5,544916003367102;-5,541871020693427;-5,53023102267567;-5,5298398153924895;-5,527226288598744;-5,520447807723347;-5,501279169072614;-5,497122962641113;-5,494282946712708;-5,4928204132539715;-5,49205546360677;-5,476663263672465;-5,475297335119174;-5,468192876980287;-5,452850550274007;-5,4279872722472025;-5,392233670766994;-5,361847459866001;6,565940130483699;6,939166778150837;7,359434559731489;7,406858980008341;8,072618958762362;8,348474908369539;10,26668180655004;10,69438776685087;11,23808090793721;11,388493179514148;11,56597788875235;11,834361452975903;11,930487218444105;12,153005824001841;12,175329984469407;12,4170837578592;12,681163290606658;12,847453052107836;13,187273021957129;13,292239402577591;13,314544146788533;13,368218619535545;13,374534596403779;13,83580119053337;14,200814883699861;14,330518427362886;14,396173940428975;14,451988028561638;14,729681052773023;14,923208768093767;14,978709038648503;15,001877497886696;15,289248809197414;15,609895502032138;15,732762480624991;16,134992341855313;16,16976533834834;16,301092896909537;16,678141470115893;16,99183401419063;17,025547571278576;17,123102702039848;17,42607025284363;18,15585205308574;18,23425707081206;18,244239251673648
4,411649077834392;-40,71200700546315;-40,71183015192791;-40,68208073369205;-40,68196774711474;-40,62366643749774;-40,62365086827325;-27,126653197942748;-17,09250942789792;-17,089431281476106;-16,874974446810945;-16,873405395857088;-16,83345639354585;-16,825591075992275;-16,79938707177349;-16,794606419601863;-16,776950342570313;-16,77667369094946;-16,73381371790605;-16,732606876565658;-16,59477731347265;-16,594021116404512;-16,555184168382116;-16,554892969318292;-16,36059778614541;-16,359593570331082;-7,195823743838545;-7,157208225300661;-7,15594119042465;-5,861307170853783;-5,848491521047043;-5,846627213584194;-5,838872376050349;-5,822924641509027;-5,8130134744160165;-5,795682643651935;-5,765943731288511;-5,747567593836092;-5,71856779838576;-5,625574318308315;-5,549616780462107;-5,544429142859094;-5,542110929809503;-5,52997963096418;-5,529599291918696;-5,528114663854172;-5,521950200279401;-5,5005377801119115;-5,497146297764352;-5,4959490207229;-5,494486925400587;-5,490473238942552;-5,47626281223332;-5,475238312295613;-5,467177877187978;-5,4546340779453395;-5,423775838840192;-5,395106692086021;-5,360785073327617;6,619339152926823;6,970331721215793;7,38494022659041;7,3871954115505405;7,948703090715107;8,369520689847116;10,34996155378859;10,63125878567332;11,33501204624482;11,382414872718742;11,453732788790292;11,875865863499055;11,904105464446474;12,194253431559364;12,200206455532896;12,498150186639709;12,655194204990112;12,792955001709274;13,206149145105169;13,21766971403877;13,296832124433921;13,313867236069834;13,316998957300015;13,799484867217604;14,233577254484075;14,348449588558186;14,3909686542903;14,477761205364436;14,849491553593205;14,927081648260472;14,975717490393583;15,088303875144014;15,289085952448174;15,57926457956701;15,693652239964184;16,055235392602526;16,072898883085635;16,229163126632635;16,782933310616695;17,002197146918363;17,071162230161818;17,21798515460401;17,541362433721005;18,018097637685724;18,243265880695535;18,31311519670339
